idx,cakes_cupcakes_snack_cakes_score,candy_score,chips_pretzels_snacks_score,chocolate_score,cookies_biscuits_score,popcorn_peanuts_seeds_related_snacks_score
20303,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
26625,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
2750,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
20207,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
21493,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
3039,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
31878,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
31649,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
24021,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
35030,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
15746,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
12756,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
10471,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
26514,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
5673,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
30269,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
5244,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
30023,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
27365,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
19963,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
10754,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
10648,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
33465,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
2776,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
31693,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
27204,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
24695,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
10534,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
23685,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
29022,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
6441,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
30898,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
10255,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
28913,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
16235,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
2071,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
10526,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
32732,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
14106,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
28138,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
5949,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
13474,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
34381,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
6834,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
2679,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
30551,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
33462,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
1579,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
1552,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
5604,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
13617,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
34108,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
4365,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
4161,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
22919,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
12196,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
20324,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
29282,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
8670,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
20694,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
30433,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
2074,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
18047,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
31238,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
8644,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
21299,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
20513,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
20368,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
6434,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
21655,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
2094,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
33346,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
20950,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
8126,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
1169,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
6188,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
14614,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
22920,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
11112,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
8533,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
5615,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
4959,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
25664,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
13962,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
29559,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
25382,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
19854,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
22452,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
34536,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
26816,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
17546,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
11952,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
10934,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
4956,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
34497,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
28695,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
34480,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
3583,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
15868,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
8830,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
28039,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
12906,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
492,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
960,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
20357,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
31231,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
31372,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
28362,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
31988,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
20596,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
17543,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
26825,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
21398,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
32051,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
31114,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
28106,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
14956,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
6954,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
33516,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
10537,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
24919,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
2773,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
32967,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
1145,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
13924,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
7535,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
33473,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
20126,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
33911,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
25637,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
32945,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
28281,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
13417,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
8621,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
23754,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
32843,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
2583,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
5260,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
23991,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
9856,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
10398,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
2640,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
9637,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
3405,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
31622,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
23552,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
31132,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
4332,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
19757,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
2647,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
7148,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
2087,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
1012,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
31186,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
1380,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
20366,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
2735,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
25439,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
20542,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
2993,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
23749,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
1173,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
11434,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
9860,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
9577,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
30334,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
5148,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
13004,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
24510,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
34611,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
4800,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
29369,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
1241,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
13100,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
498,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
5318,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
30445,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
26758,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
10484,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
30569,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
11136,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
30394,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
5896,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
12098,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
32606,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
34595,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
26016,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
19958,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
17900,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
13820,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
15192,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
17327,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
13093,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
20993,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
7457,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
21899,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
6387,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
6087,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
11438,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
21000,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
25755,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
1355,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
33556,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
5977,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
14183,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
6309,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
3525,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
6872,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
30341,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
33116,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
5608,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
22817,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
8890,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
17844,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
26110,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
5750,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
34481,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
25791,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
2208,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
8080,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
24674,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
6039,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
30192,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
11629,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
4741,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
13156,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
17789,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
1288,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
2636,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
14292,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
21994,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
12308,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
7454,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
9657,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
28173,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
12118,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
5146,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
6861,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
28865,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
6866,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
1463,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
15510,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
28090,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
6483,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
13927,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
11248,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
26823,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
28921,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
34469,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
1298,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
29114,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
30226,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
2552,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
4216,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
34697,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
1176,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
13284,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
20664,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
31415,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
12674,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
23798,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
13466,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
2557,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
31174,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
26576,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
5598,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
20301,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
6477,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
14820,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
16212,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
25422,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
1211,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
7743,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
11806,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
6040,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
14838,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
30228,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
15714,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
20568,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
5241,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
5733,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
23992,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
7065,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
6655,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
28093,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
11352,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
12818,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
478,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
9800,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
1901,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
8534,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
28675,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
1159,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
1758,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
4315,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
4591,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
29413,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
3175,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
3528,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
34551,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
3173,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
11091,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
16036,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
418,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
34831,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
8432,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
2081,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
10802,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
2787,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
14711,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
8153,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
11785,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
34694,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
33364,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
16114,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
35276,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
25962,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
7584,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
3070,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
675,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
27191,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
30627,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
9276,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
5261,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
288,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
35134,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
1461,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
1586,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
28755,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
32879,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
28636,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
12849,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
32896,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
14042,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
19863,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
32728,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
9849,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
31510,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
25433,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
14952,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
33085,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
1275,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
34814,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
30460,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
202,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
25443,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
20992,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
5154,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
2702,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
9461,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
32930,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
25933,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
31230,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
18024,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
30940,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
5602,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
30848,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
